abs_error,feature,gt_mos,image_name,pred_mos,raw_error
20.303425660607417,[0.01616294 0.01536471 0.02327185 ... 0.01637762 0.01113065 0.02104691],85.21637426900585,261.bmp,64.91294860839844,-20.303425660607417
1.2968052455357153,[0.0163344  0.01399535 0.03674192 ... 0.01549842 0.02143024 0.01439206],62.285714285714285,262.bmp,63.58251953125,1.2968052455357153
7.983742347130409,[0.02630424 0.01005302 0.00622844 ... 0.04419013 0.01309421 0.02285263],27.153846153846153,263.bmp,35.13758850097656,7.983742347130409
8.471387211580456,[0.0319167  0.01091221 0.0095783  ... 0.05586311 0.01180871 0.02036233],39.01863354037267,264.bmp,47.490020751953125,8.471387211580456
0.8600749140200392,[0.01139373 0.01360529 0.00988693 ... 0.01888691 0.01102182 0.02394623],60.15217391304348,265.bmp,59.29209899902344,-0.8600749140200392
11.284422461666281,[0.02129189 0.02058512 0.01384059 ... 0.02557631 0.01183107 0.02349208],61.791044776119406,266.bmp,50.506622314453125,-11.284422461666281
14.173904166316348,[0.0162126  0.01833184 0.01241438 ... 0.01870653 0.01687137 0.01938049],70.74172185430463,267.bmp,56.56781768798828,-14.173904166316348
18.20044112894577,[0.01663875 0.01945679 0.02986785 ... 0.02045236 0.0356865  0.01692683],75.64161849710983,268.bmp,57.44117736816406,-18.20044112894577
0.16428726438491736,[0.01461179 0.03758563 0.03145284 ... 0.01757895 0.01880421 0.01659228],62.07936507936508,269.bmp,62.24365234375,0.16428726438491736
16.98004320930032,[0.01823915 0.015945   0.02109719 ... 0.02038873 0.03130116 0.01638638],78.61176470588235,26.bmp,61.63172149658203,-16.98004320930032
26.840278342918115,[0.01576425 0.01697997 0.03956455 ... 0.01939827 0.01399726 0.02389819],21.574074074074073,270.bmp,48.41435241699219,26.840278342918115
11.788313783245329,[0.02788183 0.028258   0.03581714 ... 0.01686608 0.01289368 0.01567497],83.06172839506173,271.bmp,71.2734146118164,-11.788313783245329
16.860061249446346,[0.01183374 0.02917135 0.04821732 ... 0.01440556 0.03544889 0.02120881],44.39890710382514,272.bmp,61.258968353271484,16.860061249446346
5.059570831659983,[0.02721266 0.01375056 0.02863306 ... 0.02813865 0.01246651 0.02089527],65.32544378698225,273.bmp,60.265872955322266,-5.059570831659983
14.901494014964385,[0.01951125 0.0175786  0.02167142 ... 0.02289813 0.01480208 0.01956054],50.188235294117646,274.bmp,65.08972930908203,14.901494014964385
0.32865751506201235,[0.01446271 0.01864268 0.01164101 ... 0.01215444 0.01819307 0.02851182],47.02732240437158,275.bmp,47.355979919433594,0.32865751506201235
8.80812760341314,[0.0255331  0.01836035 0.01867862 ... 0.02680658 0.01141581 0.01900605],71.6358024691358,276.bmp,62.827674865722656,-8.80812760341314
2.071946280343198,[0.00803788 0.04061512 0.00478196 ... 0.01896684 0.00768816 0.02183131],68.41071428571429,277.bmp,66.3387680053711,-2.071946280343198
17.960408528645832,[0.01155068 0.01952955 0.02997815 ... 0.00999153 0.01821208 0.01931749],28.104166666666668,278.bmp,46.0645751953125,17.960408528645832
19.890606400529308,[0.02665417 0.01864396 0.0161596  ... 0.02565313 0.01787313 0.02188691],70.64497041420118,279.bmp,50.754364013671875,-19.890606400529308
1.6688400364521883,[0.02474218 0.02955312 0.00796784 ... 0.01847826 0.01409553 0.02016138],63.289308176100626,27.bmp,61.62046813964844,-1.6688400364521883
13.115847177345657,[0.01625752 0.02062236 0.02764683 ... 0.01463204 0.01450971 0.01953802],34.09497206703911,280.bmp,47.210819244384766,13.115847177345657
3.209528799617992,[0.01869424 0.02188301 0.032603   ... 0.02334447 0.01575254 0.01262809],43.57058823529412,281.bmp,46.78011703491211,3.209528799617992
3.491056390147392,[0.01872442 0.0167855  0.00736462 ... 0.0410823  0.00958344 0.02216234],45.7103825136612,282.bmp,49.201438903808594,3.491056390147392
33.81977627402858,[0.01724741 0.03528034 0.01402958 ... 0.03715012 0.01399009 0.02632005],20.16842105263158,283.bmp,53.988197326660156,33.81977627402858
18.52077816902323,[0.02723453 0.0301825  0.0107664  ... 0.02788714 0.01158594 0.02023955],66.91489361702128,284.bmp,48.39411544799805,-18.52077816902323
6.517908982240435,[0.01128253 0.01115616 0.01129925 ... 0.02429366 0.00776875 0.02019032],56.076502732240435,285.bmp,49.55859375,-6.517908982240435
9.785644005084862,[0.01176342 0.03756477 0.0249028  ... 0.02793309 0.00931451 0.02068287],40.741379310344826,286.bmp,50.52702331542969,9.785644005084862
21.722228814225172,[0.01336697 0.06119768 0.03641171 ... 0.02786331 0.02317932 0.02316288],30.91160220994475,287.bmp,52.63383102416992,21.722228814225172
18.428195622615043,[0.01845827 0.01914383 0.02192738 ... 0.01072309 0.02213084 0.02251349],47.797687861271676,288.bmp,66.22588348388672,18.428195622615043
6.8366572062174455,[0.02597129 0.01702352 0.00557562 ... 0.01543046 0.00843405 0.02379177],43.458333333333336,289.bmp,50.29499053955078,6.8366572062174455
1.7112979373416408,[0.01259986 0.01842104 0.01046804 ... 0.02279634 0.00936176 0.02664519],61.013513513513516,28.bmp,59.302215576171875,-1.7112979373416408
14.833793640136719,[0.01088761 0.01948052 0.00840191 ... 0.03329913 0.00524997 0.01862367],35.8125,290.bmp,50.64629364013672,14.833793640136719
19.62851842244466,[0.02310888 0.02850431 0.00946043 ... 0.02733274 0.01545899 0.02241251],30.916666666666668,291.bmp,50.54518508911133,19.62851842244466
9.304241180419922,[0.03447413 0.01829975 0.0213497  ... 0.02763141 0.01276254 0.0195291 ],43.546875,292.bmp,52.85111618041992,9.304241180419922
13.99204366220593,[0.01426682 0.05993296 0.04831223 ... 0.01755354 0.03105904 0.01497673],40.67231638418079,293.bmp,54.66436004638672,13.99204366220593
33.90519953066586,[0.02079252 0.01150858 0.02018266 ... 0.02240018 0.0108243  0.02027668],12.83435582822086,294.bmp,46.73955535888672,33.90519953066586
6.225216429910546,[0.01503458 0.02503394 0.03723548 ... 0.013898   0.01890505 0.01352428],72.46913580246914,295.bmp,66.2439193725586,-6.225216429910546
21.289909625875538,[0.01824645 0.02426614 0.01261981 ... 0.02404243 0.02135557 0.02339384],38.37931034482759,296.bmp,59.669219970703125,21.289909625875538
33.85989371452543,[0.022812   0.03368788 0.03665444 ... 0.01651102 0.02186413 0.02309021],27.07182320441989,297.bmp,60.93171691894531,33.85989371452543
7.885591611340274,[0.02728994 0.01527564 0.02365579 ... 0.0134518  0.01082367 0.02008783],49.63681592039801,298.bmp,57.52240753173828,7.885591611340274
3.4291690634615577,[0.01179845 0.02511202 0.03033666 ... 0.02577284 0.01321173 0.02237242],56.39664804469274,299.bmp,59.8258171081543,3.4291690634615577
21.446795727833205,[0.01935543 0.01420063 0.00884691 ... 0.02038532 0.00907479 0.02476027],38.506024096385545,29.bmp,59.95281982421875,21.446795727833205
4.465982279066225,[0.02369436 0.01620979 0.01988785 ... 0.03520209 0.02599125 0.01600458],41.25966850828729,300.bmp,45.725650787353516,4.465982279066225
14.183526300185221,[0.02559614 0.01474855 0.01467996 ... 0.02012094 0.01771734 0.01534377],74.7877094972067,301.bmp,60.604183197021484,-14.183526300185221
3.123363370209738,[0.01428588 0.01436532 0.04081757 ... 0.01871591 0.01018938 0.02226898],63.908496732026144,302.bmp,60.785133361816406,-3.123363370209738
4.950753537480701,[0.01903847 0.01779427 0.00923527 ... 0.02505382 0.01434819 0.02191747],51.137724550898206,303.bmp,56.088478088378906,4.950753537480701
25.842737546531097,[0.01073101 0.01830548 0.01944773 ... 0.0171222  0.01945123 0.01445282],87.36559139784946,304.bmp,61.52285385131836,-25.842737546531097
1.9455073963512035,[0.02039169 0.02098977 0.02091206 ... 0.01575996 0.01159694 0.01991411],67.19886363636364,305.bmp,69.14437103271484,1.9455073963512035
2.2877349475822797,[0.01893159 0.01461823 0.00284964 ... 0.01672648 0.01137011 0.01972991],51.17326732673267,306.bmp,48.88553237915039,-2.2877349475822797
21.11252142458546,[0.01723808 0.00888833 0.01096035 ... 0.02956698 0.00883907 0.02562756],13.71938775510204,307.bmp,34.8319091796875,21.11252142458546
5.341320203698203,[0.0288797  0.03644756 0.01901963 ... 0.02700286 0.01327815 0.02165005],44.92934782608695,308.bmp,50.270668029785156,5.341320203698203
34.73120048608673,[0.00676659 0.01759156 0.0071069  ... 0.01806548 0.02545893 0.01745692],19.376404494382022,309.bmp,54.10760498046875,34.73120048608673
19.26657690652987,[0.02291005 0.04128781 0.04359652 ... 0.01938761 0.02529197 0.01048464],35.103658536585364,30.bmp,54.370235443115234,19.26657690652987
3.853649030412953,[0.00773659 0.03079548 0.0128892  ... 0.01804735 0.01354422 0.02017737],69.67142857142858,310.bmp,65.81777954101562,-3.853649030412953
30.348607595864827,[0.01459204 0.0124545  0.02533676 ... 0.02602812 0.01336517 0.01883975],22.655844155844157,311.bmp,53.004451751708984,30.348607595864827
3.421411980523004,[0.01103422 0.01520489 0.00993323 ... 0.01351379 0.0217959  0.01830685],56.67777777777778,312.bmp,60.09918975830078,3.421411980523004
15.842713773920295,[0.01546423 0.03125022 0.0385758  ... 0.01414128 0.03072498 0.01913639],49.247191011235955,313.bmp,65.08990478515625,15.842713773920295
3.3420348863923124,[0.0111672  0.03687214 0.00525707 ... 0.02305691 0.01467142 0.02348052],52.79213483146067,314.bmp,49.45009994506836,-3.3420348863923124
7.788738082789777,[0.03076055 0.02835927 0.02227113 ... 0.01451214 0.01217974 0.02017428],69.937106918239,315.bmp,62.14836883544922,-7.788738082789777
10.135226052904883,[0.01744483 0.01437517 0.02829126 ... 0.01475489 0.01939066 0.02450456],49.301587301587304,316.bmp,59.43681335449219,10.135226052904883
11.557234330610797,[0.02011535 0.01566762 0.00593047 ... 0.02831336 0.00602931 0.02277225],34.26704545454545,317.bmp,45.82427978515625,11.557234330610797
14.390490839721032,[0.01047473 0.02542697 0.00867188 ... 0.01179904 0.02334391 0.01589201],35.16931216931217,318.bmp,49.5598030090332,14.390490839721032
20.11801938143644,[0.03845599 0.02972594 0.02511621 ... 0.03401263 0.0201951  0.0234339 ],76.2909090909091,319.bmp,56.172889709472656,-20.11801938143644
0.885706208442727,[0.02350456 0.03077414 0.0273432  ... 0.01834081 0.01338263 0.01930949],53.55191256830601,31.bmp,52.66620635986328,-0.885706208442727
14.160169873918804,[0.01870699 0.01646484 0.0095244  ... 0.01815582 0.00890857 0.02238628],77.07142857142857,320.bmp,62.911258697509766,-14.160169873918804
4.228284541538784,[0.01312164 0.03285884 0.01787984 ... 0.01170492 0.02248628 0.02439435],44.26285714285714,321.bmp,40.03457260131836,-4.228284541538784
3.0715676533807184,[0.01822461 0.02103916 0.00971003 ... 0.02810509 0.01178712 0.02043112],53.47938144329897,322.bmp,56.55094909667969,3.0715676533807184
9.30835373100193,[0.0218001  0.03003885 0.00516609 ... 0.01546661 0.01183368 0.01194738],65.39080459770115,323.bmp,56.08245086669922,-9.30835373100193
10.206705977277053,[0.01914588 0.02672765 0.03364082 ... 0.01627444 0.01581573 0.02110711],77.92682926829268,324.bmp,67.72012329101562,-10.206705977277053
1.4980594763595079,[0.01666662 0.01802132 0.01758695 ... 0.0252903  0.01837898 0.02043826],52.353932584269664,325.bmp,50.855873107910156,-1.4980594763595079
7.894130354661208,[0.01967202 0.03198116 0.01162835 ... 0.02555408 0.01047524 0.02306941],46.90769230769231,326.bmp,54.801822662353516,7.894130354661208
0.8049826188520939,[0.01248051 0.01342154 0.02013041 ... 0.01567647 0.01814177 0.01687263],58.42045454545455,327.bmp,59.22543716430664,0.8049826188520939
21.590072192567774,[0.02600271 0.02395707 0.03552429 ... 0.02345438 0.0228348  0.01934427],82.53939393939395,328.bmp,60.94932174682617,-21.590072192567774
33.73206854648277,[0.02356323 0.011045   0.0080036  ... 0.0210263  0.00811175 0.02221351],6.39344262295082,329.bmp,40.125511169433594,33.73206854648277
12.171281772189673,[0.02764109 0.04272082 0.01419903 ... 0.01854354 0.01386695 0.02139352],68.78888888888889,32.bmp,56.61760711669922,-12.171281772189673
6.496369986698539,[0.02343446 0.02664852 0.00912426 ... 0.01922498 0.02142752 0.02542602],67.72413793103448,330.bmp,61.22776794433594,-6.496369986698539
13.85463748508029,[0.0251529  0.02353081 0.00861683 ... 0.02391956 0.01540573 0.02122447],67.18888888888888,331.bmp,53.334251403808594,-13.85463748508029
13.163877832959272,[0.01263657 0.00834959 0.01930946 ... 0.01424826 0.02296448 0.01872964],80.5906432748538,332.bmp,67.42676544189453,-13.163877832959272
6.969592381044812,[0.02718934 0.02356442 0.01723348 ... 0.02691142 0.01760696 0.02282556],51.09289617486339,333.bmp,58.0624885559082,6.969592381044812
4.55595419468024,[0.01451519 0.01505338 0.01459252 ... 0.01596137 0.02267969 0.01602529],58.38974358974359,334.bmp,62.94569778442383,4.55595419468024
7.360490426509337,[0.01942127 0.01221246 0.02048663 ... 0.03353099 0.01856771 0.02367103],43.86390532544379,335.bmp,51.224395751953125,7.360490426509337
9.435175843291233,[0.01415236 0.01804835 0.02112027 ... 0.02340689 0.01759163 0.01864128],47.379120879120876,336.bmp,56.81429672241211,9.435175843291233
28.425743034499845,[0.01321271 0.01492139 0.00731412 ... 0.02866757 0.01269878 0.01858926],11.760479041916168,337.bmp,40.186222076416016,28.425743034499845
13.261513330603165,[0.01528687 0.01615518 0.03395097 ... 0.01797675 0.02055921 0.01636127],86.60215053763442,338.bmp,73.34063720703125,-13.261513330603165
0.007567327162796289,[0.01345347 0.03548957 0.02849088 ... 0.02026021 0.02305376 0.0128375 ],62.31764705882353,339.bmp,62.32521438598633,0.007567327162796289
8.526093150294102,[0.01510276 0.01914362 0.0315543  ... 0.031201   0.01008117 0.01957693],51.55232558139535,33.bmp,60.07841873168945,8.526093150294102
21.21770563665426,[0.01215916 0.05579029 0.02867196 ... 0.03240957 0.01666661 0.02166588],27.962264150943398,340.bmp,49.179969787597656,21.21770563665426
35.359786603703846,[0.00867248 0.02091116 0.00730427 ... 0.04143814 0.0197614  0.0199951 ],8.932960893854748,341.bmp,44.292747497558594,35.359786603703846
8.833572220016308,[0.02213975 0.01511404 0.01724352 ... 0.02165698 0.01304486 0.0231914 ],67.68681318681318,342.bmp,58.853240966796875,-8.833572220016308
2.6098220825195284,[0.01319492 0.02733338 0.03215194 ... 0.01834095 0.00939469 0.02129619],66.8625,343.bmp,64.25267791748047,-2.6098220825195284
13.584654296185334,[0.01105631 0.007418   0.02583289 ... 0.01633975 0.01074832 0.02084855],79.80225988700565,344.bmp,66.21760559082031,-13.584654296185334
11.308812459309898,[0.01874007 0.02172638 0.02024211 ... 0.02400705 0.01988799 0.02161199],41.338541666666664,345.bmp,52.64735412597656,11.308812459309898
0.30758412679036695,[0.01437673 0.01123588 0.00886659 ... 0.0162121  0.00996272 0.02005842],58.916666666666664,346.bmp,59.22425079345703,0.30758412679036695
6.154527581256367,[0.02179053 0.01654085 0.02245758 ... 0.02903824 0.01226259 0.02366128],58.65217391304348,347.bmp,52.49764633178711,-6.154527581256367
15.79575487362441,[0.01855304 0.01923435 0.00679553 ... 0.04005787 0.01180766 0.02442633],30.537634408602152,348.bmp,46.33338928222656,15.79575487362441
7.297260793050128,[0.01113135 0.01755845 0.01840067 ... 0.01287231 0.01998213 0.01907902],69.28333333333333,349.bmp,61.9860725402832,-7.297260793050128
17.968335358992867,[0.0153003  0.0535724  0.02252978 ... 0.02229787 0.01870786 0.03406405],34.255434782608695,34.bmp,52.22377014160156,17.968335358992867
4.1208172502188845,[0.02595299 0.02790129 0.00686877 ... 0.01848613 0.01331283 0.0209307 ],58.6551724137931,350.bmp,54.53435516357422,-4.1208172502188845
5.343024553571425,[0.01725698 0.03271203 0.02121726 ... 0.02190049 0.01642848 0.02977965],71.02857142857142,351.bmp,65.685546875,-5.343024553571425
3.042668089574697,[0.01089455 0.01354583 0.01425986 ... 0.01529648 0.01955336 0.01803914],52.03061224489796,352.bmp,55.073280334472656,3.042668089574697
4.738409305804339,[0.01212098 0.02205987 0.03079981 ... 0.01428622 0.01203106 0.01453329],68.09944751381215,353.bmp,63.36103820800781,-4.738409305804339
5.899986411722914,[0.01968019 0.01741226 0.01749457 ... 0.0207759  0.01541517 0.02276357],52.682464454976305,354.bmp,58.58245086669922,5.899986411722914
11.687070730641409,[0.0081176  0.02613579 0.01453517 ... 0.01153409 0.01522665 0.02083254],76.27624309392266,355.bmp,64.58917236328125,-11.687070730641409
0.9876254965191222,[0.02815877 0.02186254 0.00975213 ... 0.03150429 0.01142943 0.02104575],43.20245398773006,356.bmp,42.21482849121094,-0.9876254965191222
2.3888742857875087,[0.01630017 0.02806585 0.01991217 ... 0.01906468 0.02354544 0.01070029],64.5524861878453,357.bmp,66.94136047363281,2.3888742857875087
9.992639292841375,[0.0306878  0.01554682 0.04391912 ... 0.02245197 0.01474219 0.02154074],50.66847826086956,358.bmp,60.66111755371094,9.992639292841375
5.070486809225642,[0.01744876 0.03093033 0.01134603 ... 0.03706774 0.0176276  0.01823082],62.923529411764704,359.bmp,57.85304260253906,-5.070486809225642
12.522123603181463,[0.01935514 0.0208315  0.02159367 ... 0.03172587 0.00904514 0.01941671],34.37988826815643,35.bmp,46.90201187133789,12.522123603181463
23.557195530381314,[0.02269639 0.0098683  0.00725866 ... 0.01927652 0.00652723 0.01979424],24.97093023255814,360.bmp,48.52812576293945,23.557195530381314
8.293329977575752,[0.02420109 0.02631272 0.02666439 ... 0.01784878 0.01472944 0.01411762],67.38150289017341,361.bmp,59.088172912597656,-8.293329977575752
18.15205990311003,[0.01800211 0.02518239 0.01279566 ... 0.02692803 0.02420771 0.02575395],44.56204379562044,362.bmp,62.71410369873047,18.15205990311003
4.438389362733055,[0.00984934 0.00790129 0.01067754 ... 0.03796614 0.01305294 0.02354643],36.52147239263804,363.bmp,40.959861755371094,4.438389362733055
33.536415587080285,[0.03889137 0.01386643 0.01750553 ... 0.02321461 0.00806783 0.02209753],23.164893617021278,364.bmp,56.70130920410156,33.536415587080285
13.920556350793255,[0.01692539 0.01697937 0.03552935 ... 0.02669339 0.01892878 0.02401114],43.88268156424581,365.bmp,57.80323791503906,13.920556350793255
3.1240997722442145,[0.0154823  0.01076868 0.01242121 ... 0.03099028 0.00943749 0.0183574 ],53.86631016042781,366.bmp,50.742210388183594,-3.1240997722442145
9.560948689778648,[0.01424561 0.02082825 0.02263579 ... 0.02469033 0.01142233 0.0189249 ],50.135416666666664,367.bmp,59.69636535644531,9.560948689778648
8.353120229330408,[0.01314883 0.03545826 0.03212726 ... 0.01572606 0.0312746  0.0183768 ],52.92168674698795,368.bmp,61.27480697631836,8.353120229330408
0.94309940693541,[0.02314268 0.0198296  0.03180043 ... 0.02171778 0.01376541 0.01813015],43.32919254658385,369.bmp,42.38609313964844,-0.94309940693541
0.7892507678734333,[0.02611454 0.01979859 0.01408064 ... 0.01701155 0.0086701  0.02468287],57.377245508982035,36.bmp,58.16649627685547,0.7892507678734333
18.747229849456982,[0.02192285 0.01566297 0.01249622 ... 0.0321987  0.02303703 0.01394255],28.343949044585987,370.bmp,47.09117889404297,18.747229849456982
9.23946885566491,[0.01383413 0.02373808 0.0188767  ... 0.02925001 0.01815028 0.02040013],66.57803468208093,371.bmp,57.338565826416016,-9.23946885566491
6.301456308619862,[0.01186814 0.0147131  0.02330912 ... 0.01509949 0.01141691 0.02088133],68.03208556149733,372.bmp,74.33354187011719,6.301456308619862
6.431254132908194,[0.01626013 0.01861419 0.04282792 ... 0.01990387 0.01994564 0.01508219],59.62814070351759,373.bmp,66.05939483642578,6.431254132908194
4.785646000010445,[0.02115471 0.00916631 0.00556583 ... 0.0274475  0.01372578 0.01799426],43.18716577540107,374.bmp,38.401519775390625,-4.785646000010445
19.60078085474221,[0.01524041 0.02350318 0.02140885 ... 0.02593268 0.01393999 0.02587933],24.03012048192771,375.bmp,43.63090133666992,19.60078085474221
20.339400002125945,[0.00658081 0.00571401 0.02733075 ... 0.02730336 0.01458668 0.01927082],23.213483146067414,376.bmp,43.55288314819336,20.339400002125945
14.378420889718186,[0.03602387 0.03552255 0.01755023 ... 0.02688349 0.02352893 0.01747619],74.20571428571428,377.bmp,59.827293395996094,-14.378420889718186
17.383775329589838,[0.0368354  0.01269641 0.0158732  ... 0.02358601 0.01991139 0.01827308],71.50625,378.bmp,54.122474670410156,-17.383775329589838
1.2185353597005175,[0.02368809 0.01980498 0.01411516 ... 0.02250652 0.01555809 0.01864425],61.31666666666667,379.bmp,62.53520202636719,1.2185353597005175
1.5555013483220819,[0.01653401 0.01544496 0.01924068 ... 0.01765705 0.01583261 0.01829553],64.61818181818182,37.bmp,66.1736831665039,1.5555013483220819
15.98814808238636,[0.02056617 0.01204635 0.02726231 ... 0.021935   0.02145422 0.01929184],79.11363636363636,380.bmp,63.12548828125,-15.98814808238636
9.653266013936793,[0.02459327 0.02443501 0.00879619 ... 0.0215266  0.01245432 0.02167063],63.76063829787234,381.bmp,54.10737228393555,-9.653266013936793
21.402424282497833,[0.01817474 0.02041685 0.02616579 ... 0.02529841 0.01069572 0.01818229],82.11111111111111,382.bmp,60.70868682861328,-21.402424282497833
16.0689727129255,[0.01540272 0.01696033 0.01403741 ... 0.01901625 0.01180853 0.02072912],69.70285714285714,383.bmp,53.63388442993164,-16.0689727129255
17.456303270557257,[0.01752891 0.00973488 0.01226288 ... 0.02093391 0.01177633 0.02405777],35.037974683544306,384.bmp,52.49427795410156,17.456303270557257
3.705142628062852,[0.01817354 0.02614055 0.02817715 ... 0.0249955  0.00747994 0.01968675],56.61363636363637,385.bmp,60.31877899169922,3.705142628062852
14.129729531028055,[0.01534365 0.03906425 0.03508612 ... 0.03644748 0.00912434 0.02136906],40.72727272727273,386.bmp,54.85700225830078,14.129729531028055
1.8346738288739033,[0.02596989 0.03844703 0.01576222 ... 0.01448413 0.03934352 0.01863401],74.01840490797547,387.bmp,72.18373107910156,-1.8346738288739033
3.315282799215879,[0.01827116 0.015955   0.02985286 ... 0.00881302 0.01729072 0.01915932],58.37647058823529,388.bmp,61.69175338745117,3.315282799215879
1.8789183517982195,[0.00949357 0.02171129 0.01027783 ... 0.01665161 0.02470427 0.01182573],64.44827586206897,389.bmp,66.32719421386719,1.8789183517982195
9.353334283316006,[0.00533642 0.01026723 0.01003227 ... 0.01039602 0.01934227 0.01898834],30.150537634408604,38.bmp,39.50387191772461,9.353334283316006
6.972711848116468,[0.02630367 0.01966244 0.01290966 ... 0.02327275 0.01362101 0.02336034],59.00574712643678,390.bmp,52.03303527832031,-6.972711848116468
20.03958029925505,[0.02984219 0.02248169 0.02330541 ... 0.02138642 0.01558466 0.01830601],82.77540106951872,391.bmp,62.73582077026367,-20.03958029925505
23.510111311462026,[0.02846052 0.01839509 0.01697526 ... 0.02691388 0.02409136 0.02028889],81.84049079754601,392.bmp,58.330379486083984,-23.510111311462026
10.371011501405292,[0.02728437 0.02651584 0.01281038 ... 0.0155345  0.02439064 0.02073626],69.7560975609756,393.bmp,59.38508605957031,-10.371011501405292
8.137652025724712,[0.02268532 0.02255895 0.02460125 ... 0.01690603 0.0091655  0.02431217],48.54736842105263,394.bmp,56.685020446777344,8.137652025724712
0.06162770589192945,[0.01936184 0.01382096 0.0089858  ... 0.03029966 0.00831936 0.01961109],53.833333333333336,395.bmp,53.771705627441406,-0.06162770589192945
2.3253489579304585,[0.01950997 0.01926734 0.02148549 ... 0.0161869  0.01540091 0.02000167],68.14851485148515,396.bmp,65.82316589355469,-2.3253489579304585
8.232594837861903,[0.0210759  0.01206391 0.01890877 ... 0.02228971 0.01960969 0.0204877 ],51.66470588235294,397.bmp,59.897300720214844,8.232594837861903
20.235993086926044,[0.01578311 0.00812891 0.00514462 ... 0.01527283 0.01111742 0.01922833],36.895705521472394,398.bmp,57.13169860839844,20.235993086926044
10.250846862792969,[0.02644641 0.01927916 0.02121724 ... 0.01876096 0.01160065 0.01792277],65.921875,399.bmp,55.67102813720703,-10.250846862792969
18.470121692678788,[0.02902168 0.01248681 0.01090158 ... 0.02126175 0.02003123 0.01986116],73.27932960893855,39.bmp,54.809207916259766,-18.470121692678788
6.818962791141956,[0.03666539 0.00806435 0.00745577 ... 0.03430741 0.01095667 0.02182496],44.4461219097943,3.bmp,37.627159118652344,-6.818962791141956
0.5457874391137096,[0.02505734 0.02644501 0.00830583 ... 0.02735739 0.02844724 0.01898181],58.640243902439025,400.bmp,59.186031341552734,0.5457874391137096
14.731292361304874,[0.0245631  0.01507787 0.0097051  ... 0.0318679  0.01181873 0.02216937],54.404761904761905,401.bmp,39.67346954345703,-14.731292361304874
12.74138190762308,[0.0205969  0.0254306  0.01029546 ... 0.02006403 0.01005926 0.0222171 ],76.84563758389261,402.bmp,64.10425567626953,-12.74138190762308
9.219571903773712,[0.02046867 0.01763141 0.02624549 ... 0.0133138  0.01280105 0.02135127],71.25714285714285,403.bmp,62.03757095336914,-9.219571903773712
10.939700039950282,[0.02639966 0.0247302  0.02604121 ... 0.01599408 0.02197257 0.01987991],76.0965909090909,404.bmp,65.15689086914062,-10.939700039950282
27.7263128021617,[0.02481302 0.02743377 0.01954929 ... 0.01878997 0.01067489 0.02191863],38.123456790123456,405.bmp,65.84976959228516,27.7263128021617
9.084209305200815,[0.01577713 0.02969346 0.01897306 ... 0.01389017 0.01650762 0.0179157 ],79.7025641025641,406.bmp,70.61835479736328,-9.084209305200815
3.5269910372220536,[0.01392732 0.01719001 0.01035613 ... 0.02696174 0.0089345  0.02384811],55.46153846153846,407.bmp,51.934547424316406,-3.5269910372220536
14.489112318607802,[0.00561908 0.01406075 0.01855297 ... 0.01464401 0.01685599 0.02066933],33.14035087719298,408.bmp,47.62946319580078,14.489112318607802
5.450178514447131,[0.01408631 0.02335864 0.00699905 ... 0.02162915 0.01360004 0.02253476],67.59649122807018,409.bmp,62.14631271362305,-5.450178514447131
11.169670981922366,[0.01852197 0.01028475 0.01361987 ... 0.03459786 0.01114292 0.01990674],34.09770114942529,40.bmp,45.267372131347656,11.169670981922366
7.425504837913074,[0.01375866 0.01520703 0.02801762 ... 0.01344022 0.01338651 0.02223404],58.304597701149426,410.bmp,65.7301025390625,7.425504837913074
5.064899485598328,[0.02470208 0.03303913 0.00543367 ... 0.01907463 0.013731   0.02220339],17.956989247311828,411.bmp,23.021888732910156,5.064899485598328
2.467538130910775,[0.01933138 0.01714944 0.03855794 ... 0.0405928  0.02208231 0.01962068],56.43421052631579,412.bmp,58.90174865722656,2.467538130910775
21.789309885310033,[0.01564598 0.01713984 0.03029459 ... 0.02033818 0.01707332 0.0174084 ],33.01149425287356,413.bmp,54.800804138183594,21.789309885310033
14.346876806142376,[0.01169656 0.01519742 0.02109693 ... 0.01484981 0.01522536 0.01911948],45.86224489795919,414.bmp,60.20912170410156,14.346876806142376
26.119772311456188,[0.01821338 0.02053974 0.00803239 ... 0.03939506 0.00774777 0.02195097],16.904191616766468,415.bmp,43.023963928222656,26.119772311456188
15.562901429872255,[0.0238936  0.02084428 0.01317752 ... 0.02750612 0.00970313 0.01790429],79.76756756756757,416.bmp,64.20466613769531,-15.562901429872255
4.439674293601911,[0.02837921 0.01794021 0.00926335 ... 0.01246252 0.0117359  0.01502027],72.0934065934066,417.bmp,67.65373229980469,-4.439674293601911
17.300309930144053,[0.01673234 0.01221569 0.0154898  ... 0.01842371 0.01254248 0.02046028],66.92090395480226,418.bmp,49.6205940246582,-17.300309930144053
8.634154699181991,[0.01870681 0.02013009 0.02204392 ... 0.01464285 0.02114444 0.01801815],71.89784946236558,419.bmp,63.263694763183594,-8.634154699181991
7.892201748409789,[0.01999917 0.0189964  0.02908321 ... 0.02041345 0.01738592 0.0218182 ],59.66486486486487,41.bmp,51.77266311645508,-7.892201748409789
5.063601227581195,[0.02715543 0.02612351 0.01646326 ... 0.01817926 0.00678966 0.02521849],55.994923857868024,420.bmp,61.05852508544922,5.063601227581195
